time,sb,snb,tv,tv1,trans,trans1,trans2,w1,w2,w3,w4,w5,w6,w7,sb1,sb2,sb3,sb4,sb5,sb6,sb7,snb1,snb2,snb3,snb4,snb5,snb6,snb7,tv1,tv2,tv3,tv4,tv5,tv6,tv7,sbm3,sbm4,sbm5,sbm6,sbm8,sbm10,snbm3,snbm4,snbm5,snbm6,snbm8,snbm10,tvm3,tvm4,tvm5,tvm6,tvm8,tvm10
1/1/2017,1826.88,51636.95,18232.5,17975,2345,2292.5,2392.5,0,0,0,0,0,0,1,1659.18,1986.48,2008.08,1068.23,1048.2,1434.03,616.68,53813.18,54833.93,50794.88,34602.25,32115.7,34082.25,23591.33,17975,22102.5,19255,10335,8382.5,18237.5,0,1824.18,1870.16,1709.77,1599.51,1455.97,42556.96,53428.02,52769.74,49136.24,46299.48,41933.81,42556.96,19436.67,19391.25,17580,16047.08,14315,15039
1/2/2017,1930.98,47031.3,18835,18232.5,2205,2345,2292.5,1,0,0,0,0,0,0,1826.88,1659.18,1986.48,2008.08,1068.23,1048.2,1434.03,51636.95,53813.18,54833.93,50794.88,34602.25,32115.7,34082.25,18232.5,17975,22102.5,19255,10335,8382.5,18237.5,1805.68,1850.88,1882.32,1746.64,1620.26,42441.67,50827.14,51828.84,51622.05,48785.42,44863.81,42441.67,18347.5,19286.25,19280,17789.17,16669.38,15461.75
1/3/2017,1254.4,35896.83,9987.5,18835,1545,2205,2345,0,1,0,0,0,0,0,1930.98,1826.88,1659.18,1986.48,2008.08,1068.23,1048.2,47031.3,51636.95,53813.18,54833.93,50794.88,34602.25,32115.7,18835,18232.5,17975,22102.5,19255,10335,8382.5,1670.75,1667.86,1731.58,1777.67,1597.8,41839.86,44855.03,47094.57,48642.44,49001.18,45090.63,41839.86,15685,16257.5,17426.5,17731.25,15638.13,14334.25
1/4/2017,1032.63,34919.58,10075,9987.5,1470,1545,2205,0,0,1,0,0,0,0,1254.4,1930.98,1826.88,1659.18,1986.48,2008.08,1068.23,35896.83,47031.3,51636.95,53813.18,54833.93,50794.88,34602.25,9987.5,18835,18232.5,17975,22102.5,19255,10335,1406,1511.22,1540.81,1615.09,1595.86,42972.69,39282.57,42371.17,44659.57,46355.3,45441.11,42972.69,12965.83,14282.5,15021,16201.25,15849.69,15341.75
1/5/2017,1941.63,52858.6,23657.5,10075,2230,1470,1545,0,0,0,1,0,0,0,1032.63,1254.4,1930.98,1826.88,1659.18,1986.48,2008.08,34919.58,35896.83,47031.3,51636.95,53813.18,54833.93,50794.88,10075,9987.5,18835,18232.5,17975,22102.5,19255,1409.55,1539.91,1597.3,1607.62,1705.03,44850.32,41225,42676.58,44468.65,46026.07,47723.16,44850.32,14573.33,15638.75,16157.5,16460.42,17515,15883.75
1/6/2017,2132.88,53981.78,26405,23657.5,2327.5,2230,1470,0,0,0,0,1,0,0,1941.63,1032.63,1254.4,1930.98,1826.88,1659.18,1986.48,52858.6,34919.58,35896.83,47031.3,51636.95,53813.18,54833.93,23657.5,10075,9987.5,18835,18232.5,17975,22102.5,1702.38,1590.39,1658.5,1686.57,1720.63,47036.93,47253.32,44414.2,44937.62,46054.17,48121.52,47036.93,20045.83,17531.25,17792,17865.42,18408.75,17686
1/7/2017,2065.65,53468.4,25420,26405,2162.5,2327.5,2230,0,0,0,0,0,1,0,2132.88,1941.63,1032.63,1254.4,1930.98,1826.88,1659.18,53981.78,52858.6,34919.58,35896.83,47031.3,51636.95,53813.18,26405,23657.5,10075,9987.5,18835,18232.5,17975,2046.72,1793.2,1685.44,1726.36,1730.53,48923.54,53436.26,48807.09,46225.04,46359.42,47950.83,48923.54,25160.83,21389.38,19109,19063.33,18823.44,19194.5
1/8/2017,1899.28,50142.6,28720,25420,2150,2162.5,2327.5,0,0,0,0,0,0,1,2065.65,2132.88,1941.63,1032.63,1254.4,1930.98,1826.88,53468.4,53981.78,52858.6,34919.58,35896.83,47031.3,51636.95,25420,26405,23657.5,10075,9987.5,18835,18232.5,2032.6,2009.86,1814.41,1721.08,1760.54,48858.32,52530.93,52612.85,49074.19,46877.97,47492.01,48858.32,26848.33,26050.63,22855.5,20710.83,20166.56,20141
1/9/2017,1788.68,45756.85,26500,28720,2260,2150,2162.5,1,0,0,0,0,0,0,1899.28,2065.65,2132.88,1941.63,1032.63,1254.4,1930.98,50142.6,53468.4,53981.78,52858.6,34919.58,35896.83,47031.3,28720,25420,26405,23657.5,10075,9987.5,18835,1917.87,1971.62,1965.62,1810.13,1755.77,47950.61,49789.28,50837.41,51241.65,48521.3,46756.99,47950.61,26880,26761.25,26140.5,23462.92,21200,20580.75
1/10/2017,1387.23,34590.73,17007.5,26500,1647.5,2260,2150,0,1,0,0,0,0,0,1788.68,1899.28,2065.65,2132.88,1941.63,1032.63,1254.4,45756.85,50142.6,53468.4,53981.78,52858.6,34919.58,35896.83,26500,28720,25420,26405,23657.5,10075,9987.5,1691.73,1785.21,1854.74,1869.23,1687.8,46028.36,43496.73,45989.65,47588.07,48466.49,45201.92,46028.36,24075.83,24411.88,24810.5,24618.33,20971.56,20484
1/11/2017,1106.45,34588.45,15422.5,17007.5,1452.5,1647.5,2260,0,0,1,0,0,0,0,1387.23,1788.68,1899.28,2065.65,2132.88,1941.63,1032.63,34590.73,45756.85,50142.6,53468.4,53981.78,52858.6,34919.58,17007.5,26500,28720,25420,26405,23657.5,10075,1427.45,1545.41,1649.46,1730.03,1669.3,44323.51,38312.01,41269.66,43709.41,45421.47,45038.37,44323.51,19643.33,21912.5,22614,23245.83,21650.94,20203
1/12/2017,1444.9,49489.65,6962.5,15422.5,2122.5,1452.5,1647.5,0,0,0,1,0,0,0,1106.45,1387.23,1788.68,1899.28,2065.65,2132.88,1941.63,34588.45,34590.73,45756.85,50142.6,53468.4,53981.78,52858.6,15422.5,17007.5,26500,28720,25420,26405,23657.5,1312.86,1431.82,1525.31,1615.37,1720.84,44569.35,39556.28,41106.42,42913.66,44672.78,46859.63,44569.35,13130.83,16473.13,18922.5,20005.42,21261.88,19015.75
1/13/2017,2214.25,51458,22000,6962.5,2130,2122.5,1452.5,0,0,0,0,1,0,0,1444.9,1106.45,1387.23,1788.68,1899.28,2065.65,2132.88,49489.65,34588.45,34590.73,45756.85,50142.6,53468.4,53981.78,6962.5,15422.5,17007.5,26500,28720,25420,26405,1588.53,1538.21,1588.3,1640.13,1754.92,46125.46,45178.7,42531.71,43176.74,44337.71,46684.56,46125.46,14795,15348.13,17578.5,19435.42,21054.69,20217
1/14/2017,2330.85,49802.53,31232.5,22000,2217.5,2130,2122.5,0,0,0,0,0,1,0,2214.25,1444.9,1106.45,1387.23,1788.68,1899.28,2065.65,51458,49489.65,34588.45,34590.73,45756.85,50142.6,53468.4,22000,6962.5,15422.5,17007.5,26500,28720,25420,1996.67,1774.11,1696.74,1712.06,1779.66,47613.76,50250.06,46334.66,43985.87,44281.04,46162.15,47613.76,20065,18904.38,18525,19854.17,21658.13,22332.75
1/15/2017,2290.8,47010.75,40882.5,31232.5,2225,2217.5,2130,0,0,0,0,0,0,1,2330.85,2214.25,1444.9,1106.45,1387.23,1788.68,1899.28,49802.53,51458,49489.65,34588.45,34590.73,45756.85,50142.6,31232.5,22000,6962.5,15422.5,17007.5,26500,28720,2278.63,2070.2,1877.45,1795.75,1807.81,47028.97,49423.76,49440.23,46469.88,44490.02,45354.95,47028.97,31371.67,25269.38,23300,22251.25,23590.94,24055.25
1/16/2017,2205.15,42450.7,39830,40882.5,2070,2225,2217.5,1,0,0,0,0,0,0,2290.8,2330.85,2214.25,1444.9,1106.45,1387.23,1788.68,47010.75,49802.53,51458,49489.65,34588.45,34590.73,45756.85,40882.5,31232.5,22000,6962.5,15422.5,17007.5,26500,2275.6,2260.26,2097.19,1932.07,1846.04,45875.87,46421.33,47680.5,48042.33,45800.01,44393.46,45875.87,37315,33486.25,28181.5,26055,24979.69,25397.75
1/17/2017,1294.1,33397.38,24667.5,39830,1515,2070,2225,0,1,0,0,0,0,0,2205.15,2290.8,2330.85,2214.25,1444.9,1106.45,1387.23,42450.7,47010.75,49802.53,51458,49489.65,34588.45,34590.73,39830,40882.5,31232.5,22000,6962.5,15422.5,17007.5,1930.02,2030.23,2067.03,1963.34,1784.22,43868.76,40952.94,43165.34,44823.87,45601.5,42848.52,43868.76,35126.67,34153.13,31722.5,27595.83,24750.63,25322.5
1/18/2017,1203.8,32174.88,19087.5,24667.5,1335,1515,2070,0,0,1,0,0,0,0,1294.1,2205.15,2290.8,2330.85,2214.25,1444.9,1106.45,33397.38,42450.7,47010.75,49802.53,51458,49489.65,34588.45,24667.5,39830,40882.5,31232.5,22000,6962.5,15422.5,1567.68,1748.46,1864.94,1923.16,1761.29,42071.99,36007.65,38758.43,40967.25,42715.71,42546.54,42071.99,27861.67,31116.88,31140,29616.67,25010.63,24359.25
1/19/2017,2064.55,45555.28,39605,19087.5,2122.5,1335,1515,0,0,0,1,0,0,0,1203.8,1294.1,2205.15,2290.8,2330.85,2214.25,1444.9,32174.88,33397.38,42450.7,47010.75,49802.53,51458,49489.65,19087.5,24667.5,39830,40882.5,31232.5,22000,6962.5,1520.82,1691.9,1811.68,1898.21,1881.05,42051.84,37042.51,38394.56,40117.8,41731.92,43917.4,42051.84,27786.67,30797.5,32814.5,32550.83,28033.44,25669.75
1/20/2017,2161.03,46832.65,32962.5,39605,2137.5,2122.5,1335,0,0,0,0,1,0,0,2064.55,1203.8,1294.1,2205.15,2290.8,2330.85,2214.25,45555.28,32174.88,33397.38,42450.7,47010.75,49802.53,51458,39605,19087.5,24667.5,39830,40882.5,31232.5,22000,1809.79,1680.87,1785.73,1869.91,1970.57,43276.03,41520.94,39490.05,40082.18,41236.94,43585.27,43276.03,30551.67,29080.63,31230.5,32839.17,31283.44,27265.25
1/21/2017,2124.75,45725.55,40665,32962.5,2097.5,2137.5,2122.5,0,0,0,0,0,1,0,2161.03,2064.55,1203.8,1294.1,2205.15,2290.8,2330.85,46832.65,45555.28,32174.88,33397.38,42450.7,47010.75,49802.53,32962.5,39605,19087.5,24667.5,39830,40882.5,31232.5,2116.78,1888.53,1769.65,1842.23,1959.38,44389.74,46037.83,42572.09,40737.15,41022.74,42868.72,44389.74,37744.17,33080,31397.5,32802.92,33616.56,29789.5
1/22/2017,1894.1,43402.8,36545,40665,2070,2097.5,2137.5,0,0,0,0,0,0,1,2124.75,2161.03,2064.55,1203.8,1294.1,2205.15,2290.8,45725.55,46832.65,45555.28,32174.88,33397.38,42450.7,47010.75,40665,32962.5,39605,19087.5,24667.5,39830,40882.5,2059.96,2061.11,1889.65,1790.39,1904.79,43781.05,45320.33,45379.07,42738.23,41181.42,42068.75,43781.05,36724.17,37444.38,33773,32255.42,34280.63,32747.75
1/23/2017,2442.05,37172.45,35162.5,36545,1810,2070,2097.5,1,0,0,0,0,0,0,1894.1,2124.75,2161.03,2064.55,1203.8,1294.1,2205.15,43402.8,45725.55,46832.65,45555.28,32174.88,33397.38,42450.7,36545,40665,32962.5,39605,19087.5,24667.5,39830,2153.63,2155.48,2137.3,1981.71,1923.69,42352.5,42100.27,43283.36,43737.75,41810.6,40838.96,42352.5,37457.5,36333.75,36988,34004.58,33565.63,34064
1/24/2017,1799.58,24426.53,55445,35162.5,992.5,1810,2070,0,1,0,0,0,0,0,2442.05,1894.1,2124.75,2161.03,2064.55,1203.8,1294.1,37172.45,43402.8,45725.55,46832.65,45555.28,32174.88,33397.38,35162.5,36545,40665,32962.5,39605,19087.5,24667.5,2045.24,2065.12,2084.3,2081.01,1873,39814.9,35000.59,37681.83,39512,40519.21,38585.94,39814.9,42384.17,41954.38,40156,40064.17,35517.5,36485.25
1/25/2017,536.68,19497.83,0,55445,557.5,992.5,1810,0,0,1,0,0,0,0,1799.58,2442.05,1894.1,2124.75,2161.03,2064.55,1203.8,24426.53,37172.45,43402.8,45725.55,46832.65,45555.28,32174.88,55445,35162.5,36545,40665,32962.5,39605,19087.5,1592.77,1668.1,1759.43,1826.37,1778.32,37063.61,27032.27,31124.9,34045.03,36176.3,36848.5,37063.61,30202.5,31788.13,33563.5,33463.33,32434.06,32397
1/26/2017,2205.45,37672.1,26077.5,0,1645,557.5,992.5,0,0,0,1,0,0,0,536.68,1799.58,2442.05,1894.1,2124.75,2161.03,2064.55,19497.83,24426.53,37172.45,43402.8,45725.55,46832.65,45555.28,0,55445,35162.5,36545,40665,32962.5,39605,1513.9,1745.94,1775.57,1833.77,1903.52,36585.75,27198.82,29692.23,32434.34,34649.54,37535.65,36585.75,27174.17,29171.25,30646,32315.83,33307.81,31021.75
1/27/2017,2274.45,48587.9,30817.5,26077.5,2012.5,1645,557.5,0,0,0,0,1,0,0,2205.45,536.68,1799.58,2442.05,1894.1,2124.75,2161.03,37672.1,19497.83,24426.53,37172.45,43402.8,45725.55,46832.65,26077.5,0,55445,35162.5,36545,40665,32962.5,1672.19,1704.04,1851.64,1858.72,1929.76,38104.8,35252.61,32546.09,33471.36,35126.6,37914.73,38104.8,18965,28085,29500.5,30674.58,32209.38,31636.75
1/28/2017,2437.03,52060.28,27712.5,30817.5,2177.5,2012.5,1645,0,0,0,0,0,1,0,2274.45,2205.45,536.68,1799.58,2442.05,1894.1,2124.75,48587.9,37672.1,19497.83,24426.53,37172.45,43402.8,45725.55,30817.5,26077.5,0,55445,35162.5,36545,40665,2305.64,1863.4,1850.64,1949.21,1964.26,40093.34,46106.76,39454.53,36448.93,36569.52,38568.18,40093.34,28202.5,21151.88,28010.5,29202.5,31553.13,32499.25
1/29/2017,1950.35,51655.6,28805,27712.5,2225,2177.5,2012.5,0,0,0,0,0,0,1,2437.03,2274.45,2205.45,536.68,1799.58,2442.05,1894.1,52060.28,48587.9,37672.1,19497.83,24426.53,37172.45,43402.8,27712.5,30817.5,26077.5,0,55445,35162.5,36545,2220.61,2216.82,1880.79,1867.26,1942.46,40703.37,50767.93,47493.97,41894.74,38983.37,39309.44,40703.37,29111.67,28353.13,22682.5,28142.92,30070.63,31419.25
1/30/2017,2669.9,47941.13,41555,28805,2187.5,2225,2177.5,1,0,0,0,0,0,0,1950.35,2437.03,2274.45,2205.45,536.68,1799.58,2442.05,51655.6,52060.28,48587.9,37672.1,19497.83,24426.53,37172.45,28805,27712.5,30817.5,26077.5,0,55445,35162.5,2352.43,2332.93,2307.44,2012.31,2039.44,40814.22,50552.34,50061.23,47583.4,42902.47,39876.73,40814.22,32690.83,32222.5,30993.5,25827.92,30696.88,32278.5
1/31/2017,2125.33,34489.88,29050,41555,1372.5,2187.5,2225,0,1,0,0,0,0,0,2669.9,1950.35,2437.03,2274.45,2205.45,536.68,1799.58,47941.13,51655.6,52060.28,48587.9,37672.1,19497.83,24426.53,41555,28805,27712.5,30817.5,26077.5,0,55445,2248.53,2295.65,2291.41,2277.09,1999.85,39690.65,44695.54,46536.72,46946.96,45401.15,39541.41,39690.65,33136.67,31780.63,31588,30669.58,29932.81,31117
2/1/2017,1049.68,32604.25,27005,29050,1132.5,1372.5,2187.5,0,0,1,0,0,0,0,2125.33,2669.9,1950.35,2437.03,2274.45,2205.45,536.68,34489.88,47941.13,51655.6,52060.28,48587.9,37672.1,19497.83,29050,41555,28805,27712.5,30817.5,26077.5,0,1948.3,1948.82,2046.46,2084.46,1906.11,38610.8,38345.09,41672.72,43750.23,44556.51,40563.62,38610.8,32536.67,31603.75,30825.5,30824.17,26377.81,30163
2/2/2017,1865.13,51481.18,20737.5,27005,2122.5,1132.5,1372.5,0,0,0,1,0,0,0,1049.68,2125.33,2669.9,1950.35,2437.03,2274.45,2205.45,32604.25,34489.88,47941.13,51655.6,52060.28,48587.9,37672.1,27005,29050,41555,28805,27712.5,30817.5,26077.5,1680.05,1927.51,1932.08,2016.24,2072.17,40041.67,39525.1,41629.11,43634.41,45038.72,44561.54,40041.67,25597.5,29586.88,29430.5,29144.17,28970,28720.5
2/3/2017,1978.65,59844.18,16502.5,20737.5,2620,2122.5,1132.5,0,0,0,0,1,0,0,1865.13,1049.68,2125.33,2669.9,1950.35,2437.03,2274.45,51481.18,32604.25,34489.88,47941.13,51655.6,52060.28,48587.9,20737.5,27005,29050,41555,28805,27712.5,30817.5,1631.15,1754.7,1937.74,1939.84,2043.82,43583.43,47976.54,44604.87,45272.12,46336.04,47333.05,43583.43,21415,23323.75,26970,27275.83,27773.13,24826.25
2/4/2017,2459.7,62338.93,33555,16502.5,2812.5,2620,2122.5,0,0,0,0,0,1,0,1978.65,1865.13,1049.68,2125.33,2669.9,1950.35,2437.03,59844.18,51481.18,32604.25,34489.88,47941.13,51655.6,52060.28,16502.5,20737.5,27005,29050,41555,28805,27712.5,2101.16,1838.29,1895.7,2024.73,2066.97,47867.54,57888.1,51567.14,48151.68,48116.59,49051.93,47867.54,23598.33,24450,25370,28067.5,28115.31,28181.75
2/5/2017,2533.83,60435.45,37110,33555,2912.5,2812.5,2620,0,0,0,0,0,0,1,2459.7,1978.65,1865.13,1049.68,2125.33,2669.9,1950.35,62338.93,59844.18,51481.18,32604.25,34489.88,47941.13,51655.6,33555,16502.5,20737.5,27005,29050,41555,28805,2324.06,2209.33,1977.4,2002.05,2079.07,50143.88,60872.85,58524.94,53340.8,50198.98,50098.83,50143.88,29055.83,26976.25,26982,27326.67,29290,29285
2/6/2017,2505.28,56415.78,39545,37110,2737.5,2912.5,2812.5,1,0,0,0,0,0,0,2533.83,2459.7,1978.65,1865.13,1049.68,2125.33,2669.9,60435.45,62338.93,59844.18,51481.18,32604.25,34489.88,47941.13,37110,33555,16502.5,20737.5,27005,29050,41555,2499.6,2369.37,2268.52,2065.38,2148.44,50926.67,59730.05,59758.59,58103.1,53853.3,50693.85,50926.67,36736.67,31678.13,29490,29075.83,30632.5,30157.75
2/7/2017,1812.88,45234.93,27900,39545,1880,2737.5,2912.5,0,1,0,0,0,0,0,2505.28,2533.83,2459.7,1978.65,1865.13,1049.68,2125.33,56415.78,60435.45,62338.93,59844.18,51481.18,32604.25,34489.88,39545,37110,33555,16502.5,20737.5,27005,29050,2284,2327.92,2258.07,2192.58,2041.31,50244.13,54028.72,56106.27,56853.85,55958.41,50355.57,50244.13,34851.67,34527.5,30922.5,29225,28925.63,30176.5
2/8/2017,1652.53,43564.43,24665,27900,1692.5,1880,2737.5,0,0,1,0,0,0,0,1812.88,2505.28,2533.83,2459.7,1978.65,1865.13,1049.68,45234.93,56415.78,60435.45,62338.93,59844.18,51481.18,32604.25,27900,39545,37110,33555,16502.5,20737.5,27005,1990.23,2126.13,2192.84,2157.15,1982.21,49435.01,48405.05,51412.65,53597.9,54638.95,51489.89,49435.01,30703.33,32305,32555,29879.58,28377.5,29762.5
2/9/2017,2227.55,61281.23,36412.5,24665,2622.5,1692.5,1880,0,0,0,1,0,0,0,1652.53,1812.88,2505.28,2533.83,2459.7,1978.65,1865.13,43564.43,45234.93,56415.78,60435.45,62338.93,59844.18,51481.18,24665,27900,39545,37110,33555,16502.5,20737.5,1897.65,2049.56,2146.41,2198.63,2129.44,50769.02,50026.86,51624.09,53386.36,54878.46,55074.51,50769.02,29659.17,32130.63,33126.5,33197.92,29553.44,29248.25
2/10/2017,2701.28,61120.45,31447.5,36412.5,2672.5,2622.5,1692.5,0,0,0,0,1,0,0,2227.55,1652.53,1812.88,2505.28,2533.83,2459.7,1978.65,61281.23,43564.43,45234.93,56415.78,60435.45,62338.93,59844.18,36412.5,24665,27900,39545,37110,33555,16502.5,2193.79,2098.56,2179.9,2238.89,2233.96,53432.08,55322.04,52800.26,53523.36,54675.38,56279.42,53432.08,30841.67,30106.25,31994,32846.67,30892.19,29488
2/11/2017,2747.33,61025.18,29202.5,31447.5,2787.5,2672.5,2622.5,0,0,0,0,0,1,0,2701.28,2227.55,1652.53,1812.88,2505.28,2533.83,2459.7,61120.45,61281.23,43564.43,45234.93,56415.78,60435.45,62338.93,31447.5,36412.5,24665,27900,39545,37110,33555,2558.72,2332.17,2228.31,2274.48,2330.05,56274.17,61142.29,56747.82,54445.24,54773.67,56427.05,56274.17,32354.17,30431.88,29925.5,31528.75,32479.69,29707.75
2/12/2017,2458.43,60987.13,30635,29202.5,2830,2787.5,2672.5,0,0,0,0,0,0,1,2747.33,2701.28,2227.55,1652.53,1812.88,2505.28,2533.83,61025.18,61120.45,61281.23,43564.43,45234.93,56415.78,60435.45,29202.5,31447.5,36412.5,24665,27900,39545,37110,2635.68,2533.65,2357.42,2266.67,2329.89,57224.77,61044.25,61103.5,57595.68,55535.56,56258.07,57224.77,30428.33,31924.38,30472.5,30043.75,32114.69,30697.5
2/13/2017,2822.1,56707.4,31820,30635,2640,2830,2787.5,1,0,0,0,0,0,0,2458.43,2747.33,2701.28,2227.55,1652.53,1812.88,2505.28,60987.13,61025.18,61120.45,61281.23,43564.43,45234.93,56415.78,30635,29202.5,31447.5,36412.5,24665,27900,39545,2675.95,2682.29,2591.34,2434.87,2365.92,56911.09,59573.24,59960.04,60224.28,57447.64,55792.07,56911.09,30552.5,30776.25,31903.5,30697.08,31453.44,32229.25
2/14/2017,1995.88,47096.58,21197.5,31820,1987.5,2640,2830,0,1,0,0,0,0,0,2822.1,2458.43,2747.33,2701.28,2227.55,1652.53,1812.88,56707.4,60987.13,61025.18,61120.45,61281.23,43564.43,45234.93,31820,30635,29202.5,31447.5,36412.5,24665,27900,2425.47,2505.94,2545,2492.1,2302.25,55386.86,54930.37,56454.07,57387.35,58036.33,54627.17,55386.86,27884.17,28213.75,28860.5,30119.17,29160,30993.5
2/15/2017,1748.58,44260.7,23517.5,21197.5,1672.5,1987.5,2640,0,0,1,0,0,0,0,1995.88,2822.1,2458.43,2747.33,2701.28,2227.55,1652.53,47096.58,56707.4,60987.13,61025.18,61120.45,61281.23,43564.43,21197.5,31820,30635,29202.5,31447.5,36412.5,24665,2188.85,2256.25,2354.46,2412.27,2294.21,53769.38,49354.89,52262.95,54015.4,55199.57,54505.39,53769.38,25511.67,26792.5,27274.5,27970,28612.19,29634.25
2/16/2017,1952.15,59732.68,607.5,23517.5,2495,1672.5,1987.5,0,0,0,1,0,0,0,1748.58,1995.88,2822.1,2458.43,2747.33,2701.28,2227.55,44260.7,47096.58,56707.4,60987.13,61025.18,61120.45,61281.23,23517.5,21197.5,31820,30635,29202.5,31447.5,36412.5,1898.87,2129.68,2195.43,2287.41,2331.66,54101.07,50363.32,51949.34,53756.9,54968.28,56526.42,54101.07,15107.5,19285.63,21555.5,22830,25605,25740.5
2/17/2017,1926.05,63884.58,0,607.5,2595,2495,1672.5,0,0,0,0,1,0,0,1952.15,1748.58,1995.88,2822.1,2458.43,2747.33,2701.28,59732.68,44260.7,47096.58,56707.4,60987.13,61025.18,61120.45,607.5,23517.5,21197.5,31820,30635,29202.5,31447.5,1875.59,1905.67,2088.95,2150.53,2293.98,55966.04,55959.32,53743.64,54336.39,55444.85,56851.84,55966.04,8041.67,11330.63,15428.5,17962.92,21053.44,22950.5
2/18/2017,2069.7,63427.38,0,0,2925,2595,2495,0,0,0,0,0,1,0,1926.05,1952.15,1748.58,1995.88,2822.1,2458.43,2747.33,63884.58,59732.68,44260.7,47096.58,56707.4,60987.13,61025.18,0,607.5,23517.5,21197.5,31820,30635,29202.5,1982.63,1924.12,1938.47,2085.74,2215.03,57952.33,62348.21,57826.34,55680.38,55851.55,57140.2,57952.33,202.5,6031.25,9064.5,12857.08,17122.5,20484
2/19/2017,1854,61520.28,0,0,2705,2925,2595,0,0,0,0,0,0,1,2069.7,1926.05,1952.15,1748.58,1995.88,2822.1,2458.43,63427.38,63884.58,59732.68,44260.7,47096.58,56707.4,60987.13,0,0,607.5,23517.5,21197.5,31820,30635,1949.92,1950.48,1910.1,1924.39,2103.36,57976.24,62944.08,62141.23,58565.12,56653.7,57202.09,57976.24,0,151.88,4825,7553.75,13472.19,16842.75
2/20/2017,1636.55,52870.95,0,0,2510,2705,2925,1,0,0,0,0,0,0,1854,2069.7,1926.05,1952.15,1748.58,1995.88,2822.1,61520.28,63427.38,63884.58,59732.68,44260.7,47096.58,56707.4,0,0,0,607.5,23517.5,21197.5,31820,1853.42,1871.58,1887.69,1864.51,2000.63,57151.29,59272.87,60425.8,60287.17,57616.1,56187.57,57151.29,0,0,121.5,4020.83,9642.81,13698
2/21/2017,1229.18,44300.18,0,0,1780,2510,2705,0,1,0,0,0,0,0,1636.55,1854,2069.7,1926.05,1952.15,1748.58,1995.88,52870.95,61520.28,63427.38,63884.58,59732.68,44260.7,47096.58,0,0,0,0,607.5,23517.5,21197.5,1573.24,1697.36,1743.1,1777.94,1801.51,55478.79,52897.14,55529.7,57200.67,57622.68,54636.67,55478.79,0,0,0,101.25,5665.31,10777.75
2/22/2017,1073.3,42061.23,0,0,1557.5,1780,2510,0,0,1,0,0,0,0,1229.18,1636.55,1854,2069.7,1926.05,1952.15,1748.58,44300.18,52870.95,61520.28,63427.38,63884.58,59732.68,44260.7,0,0,0,0,0,607.5,23517.5,1313.01,1448.26,1572.55,1631.46,1686.19,53586.2,46410.79,50188.16,52836,54677.43,54007.25,53586.2,0,0,0,0,3015.63,7714.25
2/23/2017,2506.4,60378.9,35780,0,2675,1557.5,1780,0,0,0,1,0,0,0,1073.3,1229.18,1636.55,1854,2069.7,1926.05,1952.15,42061.23,44300.18,52870.95,61520.28,63427.38,63884.58,59732.68,0,0,0,0,0,0,607.5,1602.96,1611.36,1659.89,1728.19,1780.92,53953.35,48913.44,49902.82,52226.31,54093.15,56022.02,53953.35,11926.67,8945,7156,5963.33,4548.44,8110.25
2/24/2017,3129.15,63371.93,43477.5,35780,2700,2675,1557.5,0,0,0,0,1,0,0,2506.4,1073.3,1229.18,1636.55,1854,2069.7,1926.05,60378.9,42061.23,44300.18,52870.95,61520.28,63427.38,63884.58,35780,0,0,0,0,0,0,2236.28,1984.51,1914.92,1904.76,1928.04,55580.88,55270.69,52528.06,52596.64,54083.91,56476.93,55580.88,26419.17,19814.38,15851.5,13209.58,9907.19,10338.25
2/25/2017,3260.28,61897.03,44782.5,43477.5,2667.5,2700,2675,0,0,0,0,0,1,0,3129.15,2506.4,1073.3,1229.18,1636.55,1854,2069.7,63371.93,60378.9,42061.23,44300.18,52870.95,61520.28,63427.38,43477.5,35780,0,0,0,0,0,2965.28,2492.28,2239.66,2139.14,2094.82,57344.51,61882.62,56927.27,54401.85,54146.7,56228.49,57344.51,41346.67,31010,24808,20673.33,15505,12464.75
2/26/2017,2849.75,59433.73,32587.5,44782.5,2702.5,2667.5,2700,0,0,0,0,0,0,1,3260.28,3129.15,2506.4,1073.3,1229.18,1636.55,1854,61897.03,63371.93,60378.9,42061.23,44300.18,52870.95,61520.28,44782.5,43477.5,35780,0,0,0,0,3079.73,2936.4,2563.78,2341.34,2192.33,57314.62,61567.56,61270.4,57428.56,55240.5,55729.28,57314.62,40282.5,39156.88,31325.5,26104.58,19578.44,15662.75
2/27/2017,2535.4,57465.75,23365,32587.5,2517.5,2702.5,2667.5,1,0,0,0,0,0,0,2849.75,3260.28,3129.15,2506.4,1073.3,1229.18,1636.55,59433.73,61897.03,63371.93,60378.9,42061.23,44300.18,52870.95,32587.5,44782.5,43477.5,35780,0,0,0,2881.81,2943.65,2856.2,2559.05,2277.5,56672.74,59598.84,60542.11,60509.47,57434.76,55222.46,56672.74,33578.33,36053.13,35998.5,29998.75,22499.06,17999.25
2/28/2017,1483.98,44864.8,6020,23365,1815,2517.5,2702.5,0,1,0,0,0,0,0,2535.4,2849.75,3260.28,3129.15,2506.4,1073.3,1229.18,57465.75,59433.73,61897.03,63371.93,60378.9,42061.23,44300.18,23365,32587.5,44782.5,43477.5,35780,0,0,2289.71,2532.35,2651.71,2627.49,2258.43,54816.48,53921.43,55915.33,57406.65,57902.02,54221.69,54816.48,20657.5,26688.75,30046.5,31002.08,23251.56,18601.25
